"formula";"crop";"product";"reference.sum.risk.scores";"sum.risk.score";"amount.applied";"standard.dosage"
1,5;"Sommergerste";"30639 2";350;100;0,5;0,8
1,5;"Saatkartoffeln";"30639 2";350;100;2,43589743589744;2,5
1,5;"Industriekartoffeln";"30639 2";350;100;2,26666666666667;2,5
1,5;"Industriekartoffeln";"30639 2";350;100;2;2,5
1,5;"Speisekartoffeln";"30639 2";350;100;2,85714285714286;2,5
1,5;"Wintergerste";"30639 2";350;100;0,5;0,8
1,5;"Wintergerste";"30639 2";350;100;0,4875;0,8
1,5;"Wintergerste";"30639 2";350;100;0,5;0,8
1,5;"Wintergerste";"30639 2";350;100;0,501930501930502;0,8
1,5;"Wintergerste";"30639 2";350;100;0,488372093023256;0,8
1,5;"Winterweizen";"30639 2";350;100;0,5;0,8
1,5;"Winterweizen";"30639 2";350;100;0,5;0,8
1,5;"Winterweizen";"30639 2";350;100;0,521052631578947;0,8
1,5;"Winterweizen";"30639 2";350;100;0,52;0,8
1,5;"Winterweizen";"30639 2";350;100;0,5;0,8
1,5;"Winterweizen";"30639 2";350;100;0,5;0,8
1,5;"Winterweizen";"30639 2";350;100;0,5;0,8
1,5;"Winterweizen";"30639 2";350;100;0,524324324324324;0,8
1,5;"Winterweizen";"30639 2";350;100;0,488888888888889;0,8
1,5;"Silomais";"30640 1";350;100;1,65217391304348;2,25
1,5;"Silomais";"30640 1";350;100;2,11046511627907;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,57142857142857;2,25
1,5;"Silomais";"30640 1";350;100;3,33333333333333;2,25
1,5;"Silomais";"30640 1";350;100;1,504;2,25
1,5;"Körnermais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,98675496688742;2,25
1,5;"Silomais";"30640 1";350;100;1,30434782608696;2,25
1,5;"Silomais";"30640 1";350;100;0,462857142857143;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;2,11607142857143;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,5030303030303;2,25
1,5;"Silomais";"30640 1";350;100;1,66153846153846;2,25
1,5;"Silomais";"30640 1";350;100;0,459302325581395;2,25
1,5;"Silomais";"30640 1";350;100;1,57142857142857;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;2;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,6;2,25
1,5;"Feuchtkörnermais";"30640 1";350;100;1,5;2,25
1,5;"Feuchtkörnermais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,57042253521127;2,25
1,5;"Körnermais";"30640 1";350;100;1,3;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,49019607843137;2,25
1,5;"Körnermais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Silomais";"30640 1";350;100;1,49473684210526;2,25
1,5;"Silomais";"30640 1";350;100;1,5;2,25
1,5;"Lieschkolbenschrot";"30640 1";350;100;1,5;2,25
1,5;"Reben";"30043 1";350;0;0,411764705882353;0,4
1,5;"Reben";"30043 1";350;0;0,40625;0,4
1,5;"Reben";"30043 1";350;0;0,545454545454545;0,4
1,5;"Reben";"30043 1";350;0;0,588235294117647;0,4
1,5;"Reben";"30043 1";350;0;0,59375;0,4
1,5;"Reben";"30043 1";350;0;0,409090909090909;0,4
1,5;"Reben";"30043 1";350;0;0,545454545454545;0,4
1,5;"Reben";"30043 1";350;0;0,40625;0,4
1,5;"Reben";"30043 1";350;0;0,571428571428571;0,4
1,5;"Reben";"30043 1";350;0;0,411764705882353;0,4
1,5;"Reben";"30043 1";350;0;0,428571428571428;0,4
1,5;"Reben";"30043 1";350;0;0,428571428571428;0,4
1,5;"Naturwiese/Mähweide intensiv";"31606 1";350;0;1,50322580645161;8
1,5;"Naturwiese/Mähweide intensiv";"31606 1";350;0;2,35294117647059;8
1,5;"Kunstwiese/Mähweide mittelintensiv";"30044 1";350;0;0,2;8
1,5;"Naturwiese/Mähweide intensiv";"30044 1";350;0;0,159045725646123;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;0,493827160493827;8
1,5;"Dauerweide mittelintensiv";"30044 1";350;0;0,292857142857143;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30044 1";350;0;4;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;3,7037037037037;8
1,5;"Naturwiese/Mähweide intensiv";"30044 1";350;0;4;8
1,5;"Naturwiese/Mähweide intensiv";"30044 1";350;0;0,204166666666667;8
1,5;"Dauerweide mittelintensiv";"30044 1";350;0;0,292307692307692;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;0,298507462686567;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;1;8
1,5;"Dauerweide mittelintensiv";"30044 1";350;0;0,291666666666667;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30044 1";350;0;0,197530864197531;8
1,5;"Naturwiese/Mähweide intensiv";"30044 1";350;0;0,24;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;4;8
1,5;"Kunstwiese/Mähweide mittelintensiv";"30044 1";350;0;4;8
1,5;"Kunstwiese/Mähweide intensiv";"30044 1";350;0;0,206666666666667;8
1,5;"Kunstwiese/Mähweide intensiv";"30765 1";350;0;2;8
1,5;"Dauerweide intensiv";"30765 1";350;0;0,461538461538462;8
1,5;"Naturwiese/Mähweide intensiv";"30765 1";350;0;0,375;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30765 1";350;0;4;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0617283950617284;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;0;0,39622641509434;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;0;0,136842105263158;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,05;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;0;2,63157894736842;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0571428571428571;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;4;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;0;0,399159663865546;8
1,5;"Naturwiese wenig intensiv";"30045 1";350;0;0,1;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;0;0,05;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0666666666666667;8
1,5;"Naturwiese/Mähweide mittelintensiv";"30045 1";350;0;0,0740740740740741;8
1,5;"Kunstwiese/Mähweide intensiv";"30045 1";350;0;4;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0597014925373134;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;4;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0649350649350649;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0666666666666667;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0555555555555556;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0571428571428571;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,05;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0583333333333333;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,06;8
1,5;"Naturwiese/Mähweide intensiv";"30045 1";350;0;0,0533333333333333;8
1;"Wintertriticale";"30666 1";350;0;1,02272727272727;1
1;"Winterweizen";"30666 1";350;0;1,08571428571429;1
1;"Winterweizen";"30666 1";350;0;1;1
1;"Winterweizen";"30666 1";350;0;1;1
1;"Winterweizen";"30666 1";350;0;1,084;1
1;"Winterweizen";"30666 1";350;0;0,96;1
1;"Winterweizen";"30666 1";350;0;1,08717948717949;1
1;"Winterweizen";"30666 1";350;0;1,08823529411765;1
1;"Winterweizen";"30666 1";350;0;1;1
1;"Winterweizen";"30666 1";350;0;1,08333333333333;1
1;"Winterweizen";"30666 1";350;0;1;1
1;"Winterweizen";"30666 1";350;0;0,947619047619048;1
1;"Winterweizen";"30666 1";350;0;1;1
1;"Winterweizen";"30666 1";350;0;1;1
1,5;"Naturwiese/Mähweide mittelintensiv";"30053 1";350;0;0,409090909090909;0,8
1,5;"Saatkartoffeln";"30053 1";350;0;0,0533333333333333;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,0480769230769231;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Saatkartoffeln";"30053 1";350;0;0,0519877675840979;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,0533333333333333;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,106666666666667;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,072;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,0533333333333333;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,0486486486486486;0,05
1,5;"Industriekartoffeln";"30053 1";350;0;0,104;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,1;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,1;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,111111111111111;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,05;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0679611650485437;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0875;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,15;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,1;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0192307692307692;0,05
1,5;"Speisekartoffeln";"30053 1";350;0;0,0163934426229508;0,05
1,5;"Sommergerste";"32818 1";350;0;1;1
1,5;"Sommergerste";"32818 1";350;0;1;1
1,5;"Wintergerste";"32818 1";350;0;1,03448275862069;1,25
1,5;"Wintergerste";"32818 1";350;0;1,38983050847458;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1,37777777777778;1,25
1,5;"Wintergerste";"32818 1";350;0;1,04878048780488;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;0,988372093023256;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1,05;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1,37142857142857;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;0,869565217391304;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1,00751879699248;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1;1,25
1,5;"Wintergerste";"32818 1";350;0;1,00571428571429;1,25
1,5;"Wintertriticale";"32818 1";350;0;1,25106382978723;1,25
1,5;"Wintertriticale";"32818 1";350;0;1;1,25
1,5;"Wintertriticale";"32818 1";350;0;1,04;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25;1,25
1,5;"Winterweizen";"32818 1";350;0;1,24705882352941;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25;1,25
1,5;"Winterweizen";"32818 1";350;0;1,20547945205479;1,25
1,5;"Winterweizen";"32818 1";350;0;1,2;1,25
1,5;"Winterweizen";"32818 1";350;0;1,56363636363636;1,25
1,5;"Winterweizen";"32818 1";350;0;1,36842105263158;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25108225108225;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,24590163934426;1,25
1,5;"Winterweizen";"32818 1";350;0;1,24528301886792;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,2485549132948;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,27678571428571;1,25
1,5;"Winterweizen";"32818 1";350;0;1,19924098671727;1,25
1,5;"Winterweizen";"32818 1";350;0;1,27167630057803;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25454545454545;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,2;1,25
1,5;"Winterweizen";"32818 1";350;0;1,24864864864865;1,25
1,5;"Winterweizen";"32818 1";350;0;1,23333333333333;1,25
1,5;"Winterweizen";"32818 1";350;0;1,20161290322581;1,25
1,5;"Winterweizen";"32818 1";350;0;1,33333333333333;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,2;1,25
1,5;"Winterweizen";"32818 1";350;0;1,25;1,25
1,5;"Winterweizen";"32818 1";350;0;1;1,25
1,5;"Winterweizen";"32818 1";350;0;1,20141342756184;1,25
1,5;"Wintergerste";"32597 1";350;0;1,13636363636364;1,3
1,5;"Winterweizen";"32597 1";350;0;1,27272727272727;1,3
1,5;"Winterweizen";"32597 1";350;0;1;1,3
1,5;"Winterweizen";"32597 1";350;0;1;1,3
1,5;"Winterweizen";"32597 1";350;0;0,970873786407767;1,3
1,5;"Winterweizen";"32597 1";350;0;1,26315789473684;1,3
1,5;"Winterweizen";"32597 1";350;0;1;1,3
1,5;"Dinkel (Winterkorn)";"30059 1";350;289,999999999999;4;3,5
1,5;"Sommerweizen";"30059 1";350;289,999999999999;2,5;3,5
1,5;"Sommerweizen";"30059 1";350;289,999999999999;2,5;3,5
1,5;"Sommerweizen";"30059 1";350;289,999999999999;2,5;3,5
1,5;"Sommerweizen";"30059 1";350;289,999999999999;2,49019607843137;3,5
1,5;"Futterweizen";"30059 1";350;289,999999999999;3;3,5
1,5;"Wintergerste";"30059 1";350;289,999999999999;3;3,5
1,5;"Wintertriticale";"30059 1";350;289,999999999999;2,49230769230769;3,5
1,5;"Wintertriticale";"30059 1";350;289,999999999999;3,21;3,5
1,5;"Wintertriticale";"30059 1";350;289,999999999999;2,5;3,5
1,5;"Wintertriticale";"30059 1";350;289,999999999999;3,21333333333333;3,5
1,5;"Wintertriticale";"30059 1";350;289,999999999999;3,21621621621622;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,1;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;2,66666666666667;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;2,32352941176471;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;2,6984126984127;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,625;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,1;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,1;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,64;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;2,33888888888889;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;2,5;3,5
1,5;"Winterweizen";"30059 1";350;289,999999999999;3,77391304347826;3,5
1,5;"Naturwiese extensiv";"30766 1";350;45;2,30769230769231;4
1,5;"Naturwiese/Mähweide intensiv";"30766 1";350;45;1;4
1,5;"Dinkel (Winterkorn)";"30062 1";350;140;4,76;5
1,5;"Wintergerste";"30062 1";350;140;4,50909090909091;5
1,5;"Wintergerste";"30062 1";350;140;4,30909090909091;5
1,5;"Wintergerste";"30062 1";350;140;4,5;5
1,5;"Wintergerste";"30062 1";350;140;4,5;5
1,5;"Wintergerste";"30062 1";350;140;4,53521126760563;5
1,5;"Wintertriticale";"30062 1";350;140;4,3;5
1,5;"Wintertriticale";"30062 1";350;140;4,3;5
1,5;"Wintertriticale";"30062 1";350;140;4,30833333333333;5
1,5;"Winterweizen";"30062 1";350;140;4,53333333333333;5
1,5;"Winterweizen";"30062 1";350;140;4;5
1,5;"Winterweizen";"30062 1";350;140;4,76271186440678;5
1,5;"Winterweizen";"30062 1";350;140;4,53333333333333;5
1,5;"Winterweizen";"30062 1";350;140;4,30612244897959;5
1,5;"Sommereiweisserbsen";"30063 1";350;90,0000000000001;4,50331125827815;5
1,5;"Sommereiweisserbsen";"30063 1";350;90,0000000000001;3;5
1,5;"Sommereiweisserbsen";"30063 1";350;90,0000000000001;3;5
1,5;"Sommereiweisserbsen";"30063 1";350;90,0000000000001;4,49789029535865;5
1,5;"Saatkartoffeln";"30063 1";350;90,0000000000001;1;5
1,5;"Saatkartoffeln";"30063 1";350;90,0000000000001;1;5
1,5;"Industriekartoffeln";"30063 1";350;90,0000000000001;1,5;5
1,5;"Speisekartoffeln";"30063 1";350;90,0000000000001;2;5
1,5;"Speisekartoffeln";"30063 1";350;90,0000000000001;4;5
1,5;"Speisekartoffeln";"30063 1";350;90,0000000000001;2;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4;5
1,5;"Sonnenblumen als NWR";"30063 1";350;90,0000000000001;4,8;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4,42222222222222;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4,42597402597403;5
1,5;"Sonnenblumen für Speiseöl";"30063 1";350;90,0000000000001;4,16666666666667;5
1,5;"Silomais";"30064 1";350;80;0,5;0,75
1,5;"Silomais";"30064 1";350;80;0,348214285714286;0,75
1,5;"Silomais";"30064 1";350;80;0,3;0,75
1,5;"Silomais";"30064 1";350;80;0,495575221238938;0,75
1,5;"Silomais";"30064 1";350;80;0,3;0,75
1,5;"Silomais";"30064 1";350;80;0,5;0,75
1,5;"Silomais";"30064 1";350;80;0,294117647058824;0,75
1,5;"Silomais";"30064 1";350;80;0,490566037735849;0,75
1,5;"Körnermais";"30064 1";350;80;0,6;0,75
1,5;"Silomais";"30064 1";350;80;1,2;0,75
1,5;"Körnermais";"30064 1";350;80;0,48582995951417;0,75
1,5;"Silomais";"30064 1";350;80;0,5;0,75
1,5;"Silomais";"30064 1";350;80;0,5;0,75
1,5;"Körnermais";"30064 1";350;80;1;0,75
1,5;"Silomais";"30064 1";350;80;0,46551724137931;0,75
1,5;"Silomais";"30064 1";350;80;0,6;0,75
1,5;"Körnermais";"30064 1";350;80;0,5;0,75
1,5;"Silomais";"30064 1";350;80;0,5;0,75
1,5;"Silomais";"30064 1";350;80;1,203125;0,75
1,5;"Silomais";"30064 1";350;80;0,4;0,75
1,5;"Silomais";"30064 1";350;80;0,882352941176471;0,75
1,5;"Silomais";"30064 1";350;80;0,492307692307692;0,75
1,5;"Silomais";"30064 1";350;80;0,428571428571429;0,75
1,5;"Silomais";"30064 1";350;80;0,501492537313433;0,75
1,5;"Silomais";"30064 1";350;80;0,434782608695652;0,75
1,5;"Silomais";"30064 1";350;80;0,411764705882353;0,75
1,5;"Silomais";"30064 1";350;80;0,300248138957816;0,75
1,5;"Silomais";"30064 1";350;80;0,354651162790698;0,75
1,5;"Silomais";"30064 1";350;80;1,2;0,75
1,5;"Gründüngung (Leguminosen)";"30064 1";350;80;0,4;0,5
1,5;"Gründüngung (Leguminosen)";"30064 1";350;80;0,488888888888889;0,5
1,5;"Gründüngung (Leguminosen)";"30064 1";350;80;0,496969696969697;0,5
1,5;"Kunstwiese/Mähweide intensiv";"30064 1";350;80;0,3;0,5
1,5;"Winterweizen";"30064 1";350;80;0,6;0,5
1,5;"Wintergerste";"30064 1";350;80;0,5;0,5
1,5;"Winterweizen";"30065 1";350;90,0000000000001;0,218045112781955;4
1,5;"Naturwiese/Mähweide intensiv";"30065 1";350;90,0000000000001;0,290076335877863;6
1,5;"Naturwiese/Mähweide mittelintensiv";"30065 1";350;90,0000000000001;0,3;6
1,5;"Naturwiese/Mähweide mittelintensiv";"30065 1";350;90,0000000000001;0,821917808219178;6
1,5;"Naturwiese/Mähweide mittelintensiv";"30065 1";350;90,0000000000001;0,288888888888889;6
1,5;"Dauerweide mittelintensiv";"30065 1";350;90,0000000000001;0,0377358490566038;6
1,5;"Naturwiese/Mähweide mittelintensiv";"30065 1";350;90,0000000000001;0,492610837438424;6
1;"Silomais";"32830 1";350;0;1,41428571428571;2,25
1;"Silomais";"32830 1";350;0;1,41176470588235;2,25
1,5;"Sommereiweisserbsen";"30067 1";350;45;0,8;4
1,5;"Sommereiweisserbsen";"30067 1";350;45;0,118343195266272;4
1,5;"Sommereiweisserbsen";"30067 1";350;45;0,8;4
1,5;"Bohnen, Busch-";"30068 2";350;45;0,264705882352941;0,8
1,5;"Bohnen, Busch-";"30068 2";350;45;0,735294117647059;0,8
1,5;"Sommereiweisserbsen";"30068 2";350;45;0,851063829787234;2,2
1,5;"Sommereiweisserbsen";"30068 2";350;45;0,6;2,2
1,5;"Sommereiweisserbsen";"30068 2";350;45;0,8;2,2
1,5;"Sommereiweisserbsen";"30068 2";350;45;0,88235294117647;2,2
1,5;"Kunstwiese/Mähweide intensiv";"30068 2";350;45;0,810810810810811;2,2
1,5;"Reben";"30072 1";350;210;1,91176470588235;3,75
1,5;"Reben";"30072 1";350;210;1,92857142857143;3,75
1,5;"Reben";"30072 1";350;210;3,27868852459016;3,75
1,5;"Reben";"30072 1";350;210;1,90625;3,75
1,5;"Reben";"30072 1";350;210;2;3,75
1,5;"Reben";"30072 1";350;210;2;3,75
1,5;"Reben";"30072 1";350;210;6;3,75
1,5;"Reben";"30072 1";350;210;6;3,75
1,5;"Reben";"30072 1";350;210;3,27868852459016;3,75
1,5;"Spargel Grün-";"30072 1";350;210;5;3,75
1,5;"Futterrüben";"30078 1";350;10;1;7
1,5;"Futterrüben";"30078 1";350;10;1;7
1,5;"Futterrüben";"30737 1";350;10;1,5;7
1,5;"Futterrüben";"30737 1";350;10;1,5;7
1,5;"Zuckerrüben";"30737 1";350;10;1,5;7
1,5;"Zuckerrüben";"30737 1";350;10;1,5;7
1,5;"Zuckerrüben";"30737 1";350;10;1,5;7
1,5;"Zuckerrüben";"30737 1";350;10;1,5;7
1,5;"Zuckerrüben";"30737 1";350;10;1,49253731343284;7
1,5;"Zuckerrüben";"30737 1";350;10;0,248756218905473;7
1,5;"Zuckerrüben";"30737 1";350;10;1,99004975124378;7
1,5;"Zuckerrüben";"30737 1";350;10;1;7
1,5;"Zuckerrüben";"30737 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,1027027027027;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5027027027027;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;0,806666666666667;7
1,5;"Zuckerrüben";"30078 1";350;10;0,8;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;0,816666666666667;7
1,5;"Zuckerrüben";"30078 1";350;10;1,248;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;0,8;7
1,5;"Zuckerrüben";"30078 1";350;10;1,24864864864865;7
1,5;"Zuckerrüben";"30078 1";350;10;1,504;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;0,0363636363636364;7
1,5;"Zuckerrüben";"30078 1";350;10;1,42857142857143;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,25;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1,5;7
1,5;"Zuckerrüben";"30078 1";350;10;1,1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,14285714285714;7
1,5;"Zuckerrüben";"30078 1";350;10;0,8;7
1,5;"Zuckerrüben";"30078 1";350;10;1;7
1,5;"Zuckerrüben";"30078 1";350;10;1,104;7
1,5;"Wintergerste";"32686 1";350;140;1,55555555555556;1,5
1,5;"Winterweizen";"32686 1";350;140;1,5;1,5
1,5;"Winterweizen";"32686 1";350;140;1,11688311688312;1,5
1,5;"Winterweizen";"32686 1";350;140;1,50375939849624;1,5
1,5;"Winterweizen";"32686 1";350;140;1,11643835616438;1,5
1,5;"Winterweizen";"32686 1";350;140;1,5;1,5
1,5;"Winterweizen";"32686 1";350;140;1,11447811447811;1,5
1;"Futterrüben";"32844 1";350;10;1,85185185185185;3
1;"Futterrüben";"32844 1";350;10;2,22222222222222;3
1;"Futterrüben";"32844 1";350;10;1,85185185185185;3
1;"Zuckerrüben";"32844 1";350;10;1;3
1;"Zuckerrüben";"32844 1";350;10;1;3
1;"Zuckerrüben";"32844 1";350;10;1;3
1,5;"Zuckerrüben";"30917 1";350;10;1,49253731343284;5
1,5;"Zuckerrüben";"30917 1";350;10;1;5
1,5;"Zuckerrüben";"30917 1";350;10;1;5
1,5;"Zuckerrüben";"30917 1";350;10;1,99004975124378;5
1,5;"Zuckerrüben";"30917 1";350;10;0,935323383084577;5
1,5;"Zuckerrüben";"30917 1";350;10;1,49253731343284;5
1,5;"Futterrüben";"30829 1";350;10;1;6
1,5;"Zuckerrüben";"30829 1";350;10;1,50218340611354;6
1,5;"Zuckerrüben";"30829 1";350;10;2;6
1,5;"Zuckerrüben";"30829 1";350;10;2;6
1,5;"Zuckerrüben";"30829 1";350;10;1,76666666666667;6
1,5;"Zuckerrüben";"30829 1";350;10;1,46666666666667;6
1,5;"Zuckerrüben";"30829 1";350;10;1,86;6
1,5;"Zuckerrüben";"30829 1";350;10;1,6;6
1,5;"Zuckerrüben";"30829 1";350;10;1,49640287769784;6
1,5;"Zuckerrüben";"30829 1";350;10;1,79912663755459;6
1,5;"Zuckerrüben";"30829 1";350;10;1,35;6
1,5;"Zuckerrüben";"30829 1";350;10;2;6
1,5;"Zuckerrüben";"30829 1";350;10;2;6
1,5;"Zuckerrüben";"30829 1";350;10;1,53333333333333;6
1,5;"Zuckerrüben";"30829 1";350;10;1,35164835164835;6
